iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ZAF,Africa,South Africa,2021-03-01,1512225.0,0.0,1408.286,49941.0,0.0,143.0,25248.404,0.0,23.513,833.825,0.0,2.388,0.77,1056.0,17.631,7343.0,122.6,,,,,9090273.0,12794.0,153.055,0.215,26059.0,0.439,0.0514,19.5,people tested,73047.0,73047.0,73047.0,,2520.0,7141.0,0.12,0.12,0.12,,119.0,7141.0,0.012,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-02,1512225.0,0.0,1408.286,49941.0,0.0,143.0,25248.404,0.0,23.513,833.825,0.0,2.388,0.78,1060.0,17.698,7216.0,120.48,,,,,9114026.0,23753.0,153.455,0.4,25868.0,0.436,0.051,19.6,people tested,76037.0,76037.0,76037.0,,2990.0,6246.0,0.13,0.13,0.13,,104.0,6246.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-03,1512225.0,0.0,1408.286,49941.0,0.0,143.0,25248.404,0.0,23.513,833.825,0.0,2.388,0.79,1031.0,17.214,6971.0,116.389,,,,,9147524.0,33498.0,154.019,0.564,25723.0,0.433,0.049,20.4,people tested,83570.0,83570.0,83570.0,,7533.0,5966.0,0.14,0.14,0.14,,100.0,5966.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-04,1512225.0,0.0,1408.286,49941.0,0.0,143.0,25248.404,0.0,23.513,833.825,0.0,2.388,0.8,990.0,16.529,6433.0,107.407,,,,,9178323.0,30799.0,154.537,0.519,25572.0,0.431,0.0477,21.0,people tested,92029.0,92029.0,92029.0,,8459.0,5626.0,0.15,0.15,0.15,,94.0,5626.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-05,1512225.0,0.0,1408.286,49941.0,0.0,143.0,25248.404,0.0,23.513,833.825,0.0,2.388,0.81,951.0,15.878,6257.0,104.468,,,,,9207347.0,29024.0,155.026,0.489,25610.0,0.431,0.0457,21.9,people tested,100180.0,100180.0,100180.0,,8151.0,5219.0,0.17,0.17,0.17,,87.0,5219.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-06,1512225.0,0.0,1408.286,49941.0,0.0,143.0,25248.404,0.0,23.513,833.825,0.0,2.388,0.83,925.0,15.444,6119.0,102.164,,,2133.0,35.613,9236503.0,29156.0,155.517,0.491,25980.0,0.437,0.0439,22.8,people tested,101573.0,101573.0,101573.0,,1393.0,4896.0,0.17,0.17,0.17,,82.0,4896.0,0.008,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-07,1520206.0,7981.0,1140.143,50647.0,706.0,100.857,25381.657,133.252,19.036,845.612,11.788,1.684,0.84,914.0,15.26,6105.0,101.93,,,,,9255492.0,18989.0,155.837,0.32,25430.0,0.428,0.0431,23.2,people tested,,,,,,4454.0,,,,,74.0,4454.0,0.007,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,118628.6,19.29,16.75,1997.3749
ZAF,Africa,South Africa,2021-03-08,1520206.0,0.0,1140.143,50647.0,0.0,100.857,25381.657,0.0,19.036,845.612,0.0,1.684,0.86,900.0,15.027,5992.0,100.044,,,,,9269122.0,13630.0,156.066,0.229,25550.0,0.43,0.0433,23.1,people tested,101841.0,101841.0,101841.0,,,4113.0,0.17,0.17,0.17,,69.0,4113.0,0.007,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-09,1520206.0,0.0,1140.143,50647.0,0.0,100.857,25381.657,0.0,19.036,845.612,0.0,1.684,0.87,910.0,15.194,5817.0,97.122,,,,,9299884.0,30762.0,156.584,0.518,26551.0,0.447,0.0424,23.6,people tested,107054.0,107054.0,107054.0,,5213.0,4431.0,0.18,0.18,0.18,,74.0,4431.0,0.007,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-10,1520206.0,0.0,1140.143,50647.0,0.0,100.857,25381.657,0.0,19.036,845.612,0.0,1.684,0.89,884.0,14.759,5314.0,88.724,,,,,9336101.0,36217.0,157.194,0.61,26940.0,0.454,0.042,23.8,people tested,128887.0,128887.0,128887.0,,21833.0,6474.0,0.22,0.22,0.22,,108.0,6474.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-11,1520206.0,0.0,1140.143,50647.0,0.0,100.857,25381.657,0.0,19.036,845.612,0.0,1.684,0.9,846.0,14.125,5150.0,85.985,,,,,9369594.0,33493.0,157.758,0.564,27324.0,0.46,0.0417,24.0,people tested,138014.0,138014.0,138014.0,,9127.0,6569.0,0.23,0.23,0.23,,110.0,6569.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-12,1520206.0,0.0,1140.143,50647.0,0.0,100.857,25381.657,0.0,19.036,845.612,0.0,1.684,0.9,818.0,13.657,5009.0,83.631,,,,,9393727.0,24133.0,158.164,0.406,26626.0,0.448,0.0424,23.6,people tested,145215.0,145215.0,145215.0,,7201.0,6434.0,0.24,0.24,0.24,,107.0,6434.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-13,1520206.0,0.0,1140.143,50647.0,0.0,100.857,25381.657,0.0,19.036,845.612,0.0,1.684,0.92,804.0,13.424,4943.0,82.529,,,1946.0,32.491,9426589.0,32862.0,158.717,0.553,27155.0,0.457,0.0432,23.2,people tested,145544.0,145544.0,145544.0,,329.0,6282.0,0.24,0.24,0.24,,105.0,6282.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-14,1528414.0,8208.0,1172.571,51261.0,614.0,87.714,25518.699,137.042,19.577,855.864,10.251,1.464,0.92,774.0,12.923,4853.0,81.027,,,,,9450492.0,23903.0,159.12,0.402,27857.0,0.469,0.0428,23.3,people tested,,,,,,6420.0,,,,,107.0,6420.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,120213.7,19.26,17.06,2024.0636
ZAF,Africa,South Africa,2021-03-15,1528414.0,0.0,1172.571,51261.0,0.0,87.714,25518.699,0.0,19.577,855.864,0.0,1.464,0.93,750.0,12.522,4809.0,80.292,,,,,9465515.0,15023.0,159.373,0.253,28056.0,0.472,0.0424,23.6,people tested,147753.0,147753.0,147753.0,,,6559.0,0.25,0.25,0.25,,110.0,6559.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-16,1528414.0,0.0,1172.571,51261.0,0.0,87.714,25518.699,0.0,19.577,855.864,0.0,1.464,0.94,760.0,12.689,4723.0,78.856,,,,,9490435.0,24920.0,159.792,0.42,27222.0,0.458,0.0434,23.0,people tested,157286.0,157286.0,157286.0,,9533.0,7176.0,0.26,0.26,0.26,,120.0,7176.0,0.012,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-17,1528414.0,0.0,1172.571,51261.0,0.0,87.714,25518.699,0.0,19.577,855.864,0.0,1.464,0.94,651.0,10.869,4150.0,69.289,,,,,9524854.0,34419.0,160.372,0.58,26965.0,0.454,0.0441,22.7,people tested,168413.0,168413.0,168413.0,,11127.0,5647.0,0.28,0.28,0.28,,94.0,5647.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-18,1528414.0,0.0,1172.571,51261.0,0.0,87.714,25518.699,0.0,19.577,855.864,0.0,1.464,0.94,651.0,10.869,4150.0,69.289,,,,,9556404.0,31550.0,160.903,0.531,26687.0,0.449,0.0445,22.5,people tested,177275.0,177275.0,177275.0,,8862.0,5609.0,0.3,0.3,0.3,,94.0,5609.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-19,1528414.0,0.0,1172.571,51261.0,0.0,87.714,25518.699,0.0,19.577,855.864,0.0,1.464,0.94,644.0,10.752,4161.0,69.473,,,,,9584923.0,28519.0,161.383,0.48,27314.0,0.46,0.0447,22.4,people tested,182983.0,182983.0,182983.0,,5708.0,5395.0,0.31,0.31,0.31,,90.0,5395.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-20,1528414.0,0.0,1172.571,51261.0,0.0,87.714,25518.699,0.0,19.577,855.864,0.0,1.464,0.94,654.0,10.919,4088.0,68.254,,,1912.0,31.923,9611262.0,26339.0,161.827,0.443,26382.0,0.444,0.0454,22.0,people tested,,,,,,5751.0,,,,,96.0,5751.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-21,1536801.0,8387.0,1198.143,52082.0,821.0,117.286,25658.73,140.031,20.004,869.571,13.708,1.958,0.94,662.0,11.053,4032.0,67.319,,,,,9635287.0,24025.0,162.231,0.405,26399.0,0.444,0.0456,21.9,people tested,,,,,,5996.0,,,,,100.0,5996.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,121254.41,19.15,11.47,2041.5862
ZAF,Africa,South Africa,2021-03-22,1536801.0,0.0,1198.143,52082.0,0.0,117.286,25658.73,0.0,20.004,869.571,0.0,1.958,0.94,662.0,11.053,4032.0,67.319,,,,,9649219.0,13932.0,162.466,0.235,26243.0,0.442,0.0458,21.8,people tested,,,,,,6241.0,,,,,104.0,6241.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-23,1536801.0,0.0,1198.143,52082.0,0.0,117.286,25658.73,0.0,20.004,869.571,0.0,1.958,0.94,673.0,11.237,4051.0,67.636,,,,,9665664.0,16445.0,162.743,0.277,25033.0,0.421,0.0456,21.9,people tested,194257.0,194257.0,194257.0,,,5282.0,0.32,0.32,0.32,,88.0,5282.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-24,1536801.0,0.0,1198.143,52082.0,0.0,117.286,25658.73,0.0,20.004,869.571,0.0,1.958,0.94,673.0,11.237,4051.0,67.636,,,,,9690819.0,25155.0,163.166,0.424,23709.0,0.399,0.0453,22.1,people tested,207808.0,207808.0,207808.0,,13551.0,5628.0,0.35,0.35,0.35,,94.0,5628.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-25,1536801.0,0.0,1198.143,52082.0,0.0,117.286,25658.73,0.0,20.004,869.571,0.0,1.958,0.95,673.0,11.237,4025.0,67.202,,,,,9722821.0,32002.0,163.705,0.539,23774.0,0.4,0.0457,21.9,people tested,220129.0,220129.0,220129.0,,12321.0,6122.0,0.37,0.37,0.37,,102.0,6122.0,0.01,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-26,1536801.0,0.0,1198.143,52082.0,0.0,117.286,25658.73,0.0,20.004,869.571,0.0,1.958,0.96,651.0,10.869,4029.0,67.269,,,,,9752061.0,29240.0,164.198,0.492,23877.0,0.402,0.0458,21.8,people tested,231002.0,231002.0,231002.0,,10873.0,6860.0,0.39,0.39,0.39,,115.0,6860.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-27,1536801.0,0.0,1198.143,52082.0,0.0,117.286,25658.73,0.0,20.004,869.571,0.0,1.958,0.96,654.0,10.919,3995.0,66.701,,,1758.0,29.352,9779615.0,27554.0,164.661,0.464,24050.0,0.405,0.0455,22.0,people tested,231605.0,231605.0,231605.0,,603.0,6543.0,0.39,0.39,0.39,,109.0,6543.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-28,1544466.0,7665.0,1095.0,52648.0,566.0,80.857,25786.706,127.976,18.282,879.021,9.45,1.35,0.96,646.0,10.786,4031.0,67.302,,,,,9803871.0,24256.0,165.07,0.408,24083.0,0.405,0.045,22.2,people tested,,,,,,6716.0,,,,,112.0,6716.0,0.011,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,122420.11,19.06,13.01,2061.2134
ZAF,Africa,South Africa,2021-03-29,1544466.0,0.0,1095.0,52648.0,0.0,80.857,25786.706,0.0,18.282,879.021,0.0,1.35,0.95,645.0,10.769,3936.0,65.716,,,,,9819994.0,16123.0,165.341,0.271,24396.0,0.411,0.0441,22.7,people tested,239665.0,239665.0,239665.0,,,6890.0,0.4,0.4,0.4,,115.0,6890.0,0.012,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-30,1544466.0,0.0,1095.0,52648.0,0.0,80.857,25786.706,0.0,18.282,879.021,0.0,1.35,0.95,645.0,10.769,3936.0,65.716,,,,,9844835.0,24841.0,165.76,0.418,25596.0,0.431,0.0434,23.0,people tested,251707.0,251707.0,251707.0,,12042.0,8207.0,0.42,0.42,0.42,,137.0,8207.0,0.014,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-03-31,1544466.0,0.0,1095.0,52648.0,0.0,80.857,25786.706,0.0,18.282,879.021,0.0,1.35,0.95,666.0,11.12,3822.0,63.813,,,,,9879348.0,34513.0,166.341,0.581,26933.0,0.453,0.0432,23.1,people tested,263878.0,263878.0,263878.0,,12171.0,8010.0,0.44,0.44,0.44,,134.0,8010.0,0.013,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-01,1544466.0,0.0,1095.0,52648.0,0.0,80.857,25786.706,0.0,18.282,879.021,0.0,1.35,0.94,646.0,10.786,3752.0,62.644,,,,,9912073.0,32725.0,166.892,0.551,27036.0,0.455,0.0417,24.0,people tested,269102.0,269102.0,269102.0,,5224.0,6996.0,0.45,0.45,0.45,,117.0,6996.0,0.012,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-02,1544466.0,0.0,1095.0,52648.0,0.0,80.857,25786.706,0.0,18.282,879.021,0.0,1.35,0.94,647.0,10.802,3761.0,62.794,,,,,9939695.0,27622.0,167.357,0.465,26805.0,0.451,0.0407,24.5,people tested,,,,,,5538.0,,,,,92.0,5538.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-03,1544466.0,0.0,1095.0,52648.0,0.0,80.857,25786.706,0.0,18.282,879.021,0.0,1.35,0.94,647.0,10.802,3769.0,62.928,,,1666.0,27.816,9956086.0,16391.0,167.633,0.276,25210.0,0.424,0.0399,25.1,people tested,,,,,,5547.0,,,,,93.0,5547.0,0.009,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-04,1551501.0,7035.0,1005.0,52954.0,306.0,43.714,25904.164,117.458,16.78,884.13,5.109,0.73,0.94,646.0,10.786,3758.0,62.744,,,,,9968203.0,12117.0,167.837,0.204,23476.0,0.395,0.0398,25.2,people tested,,,,,,5067.0,,,,,85.0,5067.0,0.008,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,123655.01,18.98,13.21,2082.0056
ZAF,Africa,South Africa,2021-04-05,1551501.0,0.0,1005.0,52954.0,0.0,43.714,25904.164,0.0,16.78,884.13,0.0,0.73,0.95,646.0,10.786,3758.0,62.744,,,,,9979294.0,11091.0,168.023,0.187,22757.0,0.383,0.0404,24.7,people tested,,,,,,4587.0,,,,,77.0,4587.0,0.008,48.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-06,1551501.0,0.0,1005.0,52954.0,0.0,43.714,25904.164,0.0,16.78,884.13,0.0,0.73,0.97,620.0,10.352,3629.0,60.59,,,,,9995431.0,16137.0,168.295,0.272,21514.0,0.362,0.0406,24.6,people tested,272438.0,272438.0,272438.0,,,2962.0,0.45,0.45,0.45,,49.0,2962.0,0.005,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-07,1551501.0,0.0,1005.0,52954.0,0.0,43.714,25904.164,0.0,16.78,884.13,0.0,0.73,0.98,620.0,10.352,3629.0,60.59,,,,,10020025.0,24594.0,168.709,0.414,20097.0,0.338,0.0388,25.8,people tested,278909.0,278909.0,278909.0,,6471.0,2147.0,0.47,0.47,0.47,,36.0,2147.0,0.004,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-08,1551501.0,0.0,1005.0,52954.0,0.0,43.714,25904.164,0.0,16.78,884.13,0.0,0.73,1.01,618.0,10.318,3609.0,60.257,,,,,10055899.0,35874.0,169.313,0.604,20547.0,0.346,0.0384,26.0,people tested,283629.0,283629.0,283629.0,,4720.0,2075.0,0.47,0.47,0.47,,35.0,2075.0,0.003,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-09,1551501.0,0.0,1005.0,52954.0,0.0,43.714,25904.164,0.0,16.78,884.13,0.0,0.73,1.03,631.0,10.535,3610.0,60.273,,,,,10086459.0,30560.0,169.828,0.515,20966.0,0.353,0.0376,26.6,people tested,288368.0,288368.0,288368.0,,4739.0,2657.0,0.48,0.48,0.48,,44.0,2657.0,0.004,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-10,1551501.0,0.0,1005.0,52954.0,0.0,43.714,25904.164,0.0,16.78,884.13,0.0,0.73,1.04,620.0,10.352,3614.0,60.34,,,1761.0,29.402,10115923.0,29464.0,170.324,0.496,22834.0,0.384,0.0377,26.5,people tested,288406.0,288406.0,288406.0,,38.0,2567.0,0.48,0.48,0.48,,43.0,2567.0,0.004,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-11,1557527.0,6026.0,860.857,53256.0,302.0,43.143,26004.775,100.611,14.373,889.173,5.042,0.72,1.05,623.0,10.402,3601.0,60.123,,,,,10138936.0,23013.0,170.711,0.387,24390.0,0.411,0.038,26.3,people tested,,,,,,2570.0,,,,,43.0,2570.0,0.004,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,124847.305,18.88,12.39,2102.0806
ZAF,Africa,South Africa,2021-04-12,1557527.0,0.0,860.857,53256.0,0.0,43.143,26004.775,0.0,14.373,889.173,0.0,0.72,1.06,628.0,10.485,3662.0,61.141,,,,,10154978.0,16042.0,170.982,0.27,25098.0,0.423,0.0381,26.2,people tested,289787.0,289787.0,289787.0,,,2574.0,0.48,0.48,0.48,,43.0,2574.0,0.004,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-13,1557527.0,0.0,860.857,53256.0,0.0,43.143,26004.775,0.0,14.373,889.173,0.0,0.72,1.07,632.0,10.552,3648.0,60.908,,,,,10181143.0,26165.0,171.422,0.441,26530.0,0.447,0.0383,26.1,people tested,292623.0,292623.0,292623.0,,2836.0,2884.0,0.49,0.49,0.49,,48.0,2884.0,0.005,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-14,1557527.0,0.0,860.857,53256.0,0.0,43.143,26004.775,0.0,14.373,889.173,0.0,0.72,1.08,627.0,10.469,3554.0,59.338,,,,,10216114.0,34971.0,172.011,0.589,28013.0,0.472,0.0405,24.7,people tested,,,,,,2012.0,,,,,34.0,2012.0,0.003,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-15,1557527.0,0.0,860.857,53256.0,0.0,43.143,26004.775,0.0,14.373,889.173,0.0,0.72,1.08,615.0,10.268,4889.0,81.628,,,,,10259664.0,43550.0,172.744,0.733,29109.0,0.49,0.039,25.6,people tested,,,,,,1390.0,,,,,23.0,1390.0,0.002,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-16,1557527.0,0.0,860.857,53256.0,0.0,43.143,26004.775,0.0,14.373,889.173,0.0,0.72,1.09,601.0,10.034,3607.0,60.223,,,,,10291264.0,31600.0,173.276,0.532,29258.0,0.493,0.0396,25.2,people tested,,,,,,766.0,,,,,13.0,766.0,0.001,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-17,1557527.0,0.0,860.857,53256.0,0.0,43.143,26004.775,0.0,14.373,889.173,0.0,0.72,1.09,592.0,9.884,3566.0,59.539,,,1971.0,32.908,10305641.0,14377.0,173.518,0.242,27103.0,0.456,0.043,23.3,people tested,,,,,,813.0,,,,,14.0,813.0,0.001,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-18,1565680.0,8153.0,1164.714,53711.0,455.0,65.0,26140.899,136.124,19.446,896.769,7.597,1.085,1.09,609.0,10.168,3563.0,59.489,,,,,10337066.0,31425.0,174.047,0.529,28304.0,0.477,0.0419,23.8,people tested,,,,,,767.0,,,,,13.0,767.0,0.001,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,126242.805,18.83,14.87,2125.577
ZAF,Africa,South Africa,2021-04-19,1565680.0,0.0,1164.714,53711.0,0.0,65.0,26140.899,0.0,19.446,896.769,0.0,1.085,1.09,615.0,10.268,3625.0,60.524,,,,,10355196.0,18130.0,174.353,0.305,28603.0,0.482,0.042,23.8,people tested,,,,,,721.0,,,,,12.0,721.0,0.001,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-20,1565680.0,0.0,1164.714,53711.0,0.0,65.0,26140.899,0.0,19.446,896.769,0.0,1.085,1.09,642.0,10.719,3670.0,61.275,,,,,10379089.0,23893.0,174.755,0.402,28278.0,0.476,0.0425,23.5,people tested,,,,,,369.0,,,,,6.0,369.0,0.001,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2021-04-21,1565680.0,0.0,1164.714,53711.0,0.0,65.0,26140.899,0.0,19.446,896.769,0.0,1.085,1.09,644.0,10.752,3742.0,62.477,,,,,10413180.0,34091.0,175.329,0.574,28152.0,0.474,0.0425,23.5,people tested,,,,,,369.0,,,,,6.0,369.0,0.001,45.37,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
